INTERACTION_ID,SITE_ID,CLIENT_ID,CLIENT_ZIP,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP
1200113,7489,2693,55921,43.8838955,-91.2309818,54650
1188340,7489,2693,55921,43.8838955,-91.2309818,54650
1184614,7489,2693,55921,43.8838955,-91.2309818,54650
1179223,7489,2693,55921,43.8838955,-91.2309818,54650
1305064,7489,2693,55921,43.8838955,-91.2309818,54650
1285266,7489,2693,55921,43.8838955,-91.2309818,54650
1283923,7489,2693,55921,43.8838955,-91.2309818,54650
1276529,7489,2693,55921,43.8838955,-91.2309818,54650
1350813,7489,2693,55921,43.8838955,-91.2309818,54650
1332325,7489,2693,55921,43.8838955,-91.2309818,54650
1322506,20037,2882,54669,0,0,
1281387,9981,2904,54650,43.8149618,-91.2504499,54601
1363988,7489,2693,55921,43.8838955,-91.2309818,54650
1220909,7489,2693,55921,43.8838955,-91.2309818,54650
1213739,7489,2693,55921,43.8838955,-91.2309818,54650
1206632,7489,2693,55921,43.8838955,-91.2309818,54650
1206356,7489,2693,55921,43.8838955,-91.2309818,54650
1188963,7489,2693,55921,43.8838955,-91.2309818,54650
1294761,7489,2693,55921,43.8838955,-91.2309818,54650
1269760,7489,2693,55921,43.8838955,-91.2309818,54650
1235446,7489,2693,55921,43.8838955,-91.2309818,54650
1351433,7489,2693,55921,43.8838955,-91.2309818,54650
1335392,7489,2693,55921,43.8838955,-91.2309818,54650
1396608,7489,2693,55921,43.8838955,-91.2309818,54650
1393505,7489,2693,55921,43.8838955,-91.2309818,54650
1275484,7489,2882,54669,43.8838955,-91.2309818,54650
1280811,11923,2882,54669,43.8146827,-91.2486459,54601
1202442,11915,2882,54669,43.850713,-91.234189,54603
1238585,11919,2882,54669,43.8146827,-91.2486459,54601
1237081,,2882,54669,,,
1293723,7489,2693,55921,43.8838955,-91.2309818,54650
1341824,7489,2693,55921,43.8838955,-91.2309818,54650
1335707,7489,2693,55921,43.8838955,-91.2309818,54650
1324088,7489,2693,55921,43.8838955,-91.2309818,54650
1332160,None,2882,54669,,,
1348698,7489,2702,54650,43.8838955,-91.2309818,54650
1357648,11520,2702,54650,43.812545,-91.228595,54601
1323800,11547,2702,54650,43.8165172,-91.2482325,54601
1184797,35718,2702,54650,43.8824515,-91.2146105,54650
1217786,None,2777,54601,,,
1183296,7489,2841,54601,43.8838955,-91.2309818,54650
1239060,7489,2841,54601,43.8838955,-91.2309818,54650
1319822,37355,2841,54601,43.8276228,-91.2155493,54601
1268699,None,2841,54601,,,
1316171,9028,2940,54729,44.8832938,-91.8939361,54751
1326365,9093,2940,54729,44.9516569,-91.364826,54729
1326352,37355,2940,54729,43.8276228,-91.2155493,54601
1312462,37355,2940,54729,43.8276228,-91.2155493,54601
1291529,37355,2940,54729,43.8276228,-91.2155493,54601
1348835,37355,2702,54650,43.8276228,-91.2155493,54601
1341343,7489,2670,54601,43.8838955,-91.2309818,54650
1316922,7489,2670,54601,43.8838955,-91.2309818,54650
1383823,7489,2670,54601,43.8838955,-91.2309818,54650
1364173,7489,2670,54601,43.8838955,-91.2309818,54650
1360361,7489,2670,54601,43.8838955,-91.2309818,54650
1274269,20037,2670,54601,0,0,
1266652,None,2670,54601,,,
1271702,None,2670,54601,,,
1192473,None,2670,54601,,,
1207640,7489,2680,52049,43.8838955,-91.2309818,54650
1304624,7489,2680,52049,43.8838955,-91.2309818,54650
1281638,7489,2680,52049,43.8838955,-91.2309818,54650
1278448,7489,2680,52049,43.8838955,-91.2309818,54650
1352487,7489,2680,52049,43.8838955,-91.2309818,54650
1331584,7489,2680,52049,43.8838955,-91.2309818,54650
1320510,7489,2680,52049,43.8838955,-91.2309818,54650
1309929,7489,2680,52049,43.8838955,-91.2309818,54650
1397139,7489,2680,52049,43.8838955,-91.2309818,54650
1393427,7489,2680,52049,43.8838955,-91.2309818,54650
1264156,7489,2843,54701,43.8838955,-91.2309818,54650
1342073,7489,2843,54701,43.8838955,-91.2309818,54650
1312326,7489,2843,54701,43.8838955,-91.2309818,54650
1402310,7489,2843,54701,43.8838955,-91.2309818,54650
1389617,7489,2843,54701,43.8838955,-91.2309818,54650
1363380,7489,2843,54701,43.8838955,-91.2309818,54650
1171628,7489,2890,54669,43.8838955,-91.2309818,54650
1283793,7489,2890,54669,43.8838955,-91.2309818,54650
1265867,7489,2890,54669,43.8838955,-91.2309818,54650
1239718,7489,2890,54669,43.8838955,-91.2309818,54650
1336107,7489,2890,54669,43.8838955,-91.2309818,54650
1324894,7489,2890,54669,43.8838955,-91.2309818,54650
1185785,19401,2890,54669,43.06394023,-89.41875413,53711
1345547,7489,2680,52049,43.8838955,-91.2309818,54650
1376618,7489,2680,52049,43.8838955,-91.2309818,54650
1300121,6307,2843,54701,43.098365,-89.3050382,53714
1361656,7489,2679,54636,43.8838955,-91.2309818,54650
1197338,9742,2679,54636,43.8149618,-91.2504499,54601
1376862,37355,2679,54636,43.8276228,-91.2155493,54601
1200722,7489,2679,54636,43.8838955,-91.2309818,54650
1182260,7489,2679,54636,43.8838955,-91.2309818,54650
1305423,7489,2679,54636,43.8838955,-91.2309818,54650
1277608,7489,2679,54636,43.8838955,-91.2309818,54650
1268949,7489,2679,54636,43.8838955,-91.2309818,54650
1234802,7489,2679,54636,43.8838955,-91.2309818,54650
1352525,7489,2679,54636,43.8838955,-91.2309818,54650
1349378,7489,2679,54636,43.8838955,-91.2309818,54650
1317900,7489,2679,54636,43.8838955,-91.2309818,54650
1384498,7489,2679,54636,43.8838955,-91.2309818,54650
1382129,7489,2679,54636,43.8838955,-91.2309818,54650
1380426,7489,2679,54636,43.8838955,-91.2309818,54650
1316119,7489,2679,54636,43.8838955,-91.2309818,54650
1229525,7489,2748,52175,43.8838955,-91.2309818,54650
1395855,7489,2748,52175,43.8838955,-91.2309818,54650
1286673,None,14851,53215,,,
1224760,28505,16704,53206,43.1192086,-88.0324478,53225
1312689,None,2693,55921,,,
1218244,7489,2693,55921,43.8838955,-91.2309818,54650
1347421,7489,2693,55921,43.8838955,-91.2309818,54650
1216830,7489,2693,55921,43.8838955,-91.2309818,54650
1213277,7489,2693,55921,43.8838955,-91.2309818,54650
1181092,7489,2693,55921,43.8838955,-91.2309818,54650
1277220,7489,2693,55921,43.8838955,-91.2309818,54650
1401528,7489,2882,54669,43.8838955,-91.2309818,54650
1322316,7489,2693,55921,43.8838955,-91.2309818,54650
1224347,7489,2702,54650,43.8838955,-91.2309818,54650
1349499,7489,2702,54650,43.8838955,-91.2309818,54650
1217980,7489,2841,54601,43.8838955,-91.2309818,54650
1216193,7489,2841,54601,43.8838955,-91.2309818,54650
1290816,7489,2940,54729,43.8838955,-91.2309818,54650
1326941,7212,2940,54729,43.0365345,-89.411282,53713
1326932,7212,2940,54729,43.0365345,-89.411282,53713
1209408,19303,2940,54729,43.082398,-88.4380688,53066
1202494,7489,2670,54601,43.8838955,-91.2309818,54650
1301698,7489,2670,54601,43.8838955,-91.2309818,54650
1361703,11940,2670,54601,43.8044697,-91.2436283,54601
1170082,None,2670,54601,,,
1344234,None,2670,54601,,,
1220982,7489,2680,52049,43.8838955,-91.2309818,54650
1203491,7489,2680,52049,43.8838955,-91.2309818,54650
1200802,7489,2680,52049,43.8838955,-91.2309818,54650
1195658,7489,2680,52049,43.8838955,-91.2309818,54650
1300124,7489,2680,52049,43.8838955,-91.2309818,54650
1288238,7489,2680,52049,43.8838955,-91.2309818,54650
1288076,7489,2680,52049,43.8838955,-91.2309818,54650
1284601,7489,2680,52049,43.8838955,-91.2309818,54650
1269937,7489,2680,52049,43.8838955,-91.2309818,54650
1337595,7489,2680,52049,43.8838955,-91.2309818,54650
1329296,7489,2680,52049,43.8838955,-91.2309818,54650
1326328,7489,2680,52049,43.8838955,-91.2309818,54650
1319742,7489,2680,52049,43.8838955,-91.2309818,54650
1309544,7489,2680,52049,43.8838955,-91.2309818,54650
1309130,7489,2680,52049,43.8838955,-91.2309818,54650
1401772,7489,2680,52049,43.8838955,-91.2309818,54650
1394407,7489,2680,52049,43.8838955,-91.2309818,54650
1378284,7489,2680,52049,43.8838955,-91.2309818,54650
1367236,7489,2680,52049,43.8838955,-91.2309818,54650
1357150,7489,2680,52049,43.8838955,-91.2309818,54650
1356592,7489,2680,52049,43.8838955,-91.2309818,54650
1387458,11483,2680,52049,43.8754262,-91.1801525,54650
1342105,None,2680,52049,,,
1383837,None,2680,52049,,,
1230153,,2680,52049,,,
1213800,,2680,52049,,,
1225643,7489,2843,54701,43.8838955,-91.2309818,54650
1216612,7489,2843,54701,43.8838955,-91.2309818,54650
1183137,7489,2843,54701,43.8838955,-91.2309818,54650
1283108,7489,2843,54701,43.8838955,-91.2309818,54650
1343584,7489,2843,54701,43.8838955,-91.2309818,54650
1392117,7489,2843,54701,43.8838955,-91.2309818,54650
1386691,7489,2843,54701,43.8838955,-91.2309818,54650
1361314,7489,2843,54701,43.8838955,-91.2309818,54650
1309486,37355,2843,54701,43.8276228,-91.2155493,54601
1228702,7489,2890,54669,43.8838955,-91.2309818,54650
1295850,7489,2890,54669,43.8838955,-91.2309818,54650
1278788,7489,2890,54669,43.8838955,-91.2309818,54650
1265619,7489,2890,54669,43.8838955,-91.2309818,54650
1235466,7489,2890,54669,43.8838955,-91.2309818,54650
1350019,7489,2890,54669,43.8838955,-91.2309818,54650
1316120,7489,2890,54669,43.8838955,-91.2309818,54650
1390563,7489,2890,54669,43.8838955,-91.2309818,54650
1297255,11647,2890,54669,43.8146827,-91.2486459,54601
1213241,11647,2890,54669,43.8146827,-91.2486459,54601
1344118,9307,2890,54669,44.7753877,-91.4479622,54701
1264886,None,2890,54669,,,
1283097,7489,2680,52049,43.8838955,-91.2309818,54650
1197866,7489,2890,54669,43.8838955,-91.2309818,54650
1284570,11210,2890,54669,43.8043634,-91.2427084,54601
1363351,7489,2679,54636,43.8838955,-91.2309818,54650
1361644,7489,2679,54636,43.8838955,-91.2309818,54650
1361365,7489,2679,54636,43.8838955,-91.2309818,54650
1360679,7489,2679,54636,43.8838955,-91.2309818,54650
1356556,7489,2679,54636,43.8838955,-91.2309818,54650
1160990,7489,2679,54636,43.8838955,-91.2309818,54650
1230470,7489,2679,54636,43.8838955,-91.2309818,54650
1226267,7489,2679,54636,43.8838955,-91.2309818,54650
1224371,7489,2679,54636,43.8838955,-91.2309818,54650
1211197,7489,2679,54636,43.8838955,-91.2309818,54650
1195944,7489,2679,54636,43.8838955,-91.2309818,54650
1179285,7489,2679,54636,43.8838955,-91.2309818,54650
1174279,7489,2679,54636,43.8838955,-91.2309818,54650
1301640,7489,2679,54636,43.8838955,-91.2309818,54650
1293007,7489,2679,54636,43.8838955,-91.2309818,54650
1270982,7489,2679,54636,43.8838955,-91.2309818,54650
1267468,7489,2679,54636,43.8838955,-91.2309818,54650
1266615,7489,2679,54636,43.8838955,-91.2309818,54650
1234730,7489,2679,54636,43.8838955,-91.2309818,54650
1349142,7489,2679,54636,43.8838955,-91.2309818,54650
1343500,7489,2679,54636,43.8838955,-91.2309818,54650
1341268,7489,2679,54636,43.8838955,-91.2309818,54650
1333285,7489,2679,54636,43.8838955,-91.2309818,54650
1316873,7489,2679,54636,43.8838955,-91.2309818,54650
1309707,7489,2679,54636,43.8838955,-91.2309818,54650
1400732,7489,2679,54636,43.8838955,-91.2309818,54650
1375735,7489,2679,54636,43.8838955,-91.2309818,54650
1372795,7489,2679,54636,43.8838955,-91.2309818,54650
1229400,14279,2844,54603,43.8149618,-91.2504499,54601
1192622,7489,2679,54636,43.8838955,-91.2309818,54650
1227086,7489,2748,52175,43.8838955,-91.2309818,54650
1224392,7489,2748,52175,43.8838955,-91.2309818,54650
1211913,7489,2748,52175,43.8838955,-91.2309818,54650
1198618,7489,2748,52175,43.8838955,-91.2309818,54650
1287393,7489,2748,52175,43.8838955,-91.2309818,54650
1239931,7489,2748,52175,43.8838955,-91.2309818,54650
1279129,35702,2748,52175,42.9620608,-91.8072301,52175
1391493,7489,2668,54669,43.8838955,-91.2309818,54650
1355186,11647,2749,54650,43.8146827,-91.2486459,54601
1213809,28456,14912,53208,43.0483622,-87.9296885,53205
1183122,27683,14912,53208,43.04333,-87.9237698,53233
1190188,28435,14929,53211,43.0409377,-87.9365218,53233
1160829,28436,14930,53206,43.0601086,-87.9167405,53212
1308682,28434,16299,53212,43.0409377,-87.9365218,53233
1230900,37477,14880,53208,43.0395821,-87.9198778,53233
1176676,28397,16058,53205,43.0210082,-87.9968633,53214
1195484,28397,16036,53215,43.0210082,-87.9968633,53214
1402851,27081,14855,53233,43.0426483,-87.9212718,53233
1197530,28434,16288,53208,43.0409377,-87.9365218,53233
1304112,28159,14923,53206,43.0395821,-87.9198778,53233
1342480,26909,16512,53218,43.0932201,-87.9477251,53216
1350773,7489,2693,55921,43.8838955,-91.2309818,54650
1238555,7489,2680,52049,43.8838955,-91.2309818,54650
1341303,7489,2680,52049,43.8838955,-91.2309818,54650
1309403,7489,2680,52049,43.8838955,-91.2309818,54650
1231039,,2680,52049,,,
1350010,7489,2843,54701,43.8838955,-91.2309818,54650
1178093,7489,2890,54669,43.8838955,-91.2309818,54650
1294547,7489,2890,54669,43.8838955,-91.2309818,54650
1192619,,2890,54669,,,
1222178,7489,2843,54701,43.8838955,-91.2309818,54650
1331234,7489,2843,54701,43.8838955,-91.2309818,54650
1333206,7489,2890,54669,43.8838955,-91.2309818,54650
1357175,7489,2679,54636,43.8838955,-91.2309818,54650
1225985,7489,2679,54636,43.8838955,-91.2309818,54650
1214597,7489,2679,54636,43.8838955,-91.2309818,54650
1212583,7489,2679,54636,43.8838955,-91.2309818,54650
1211871,7489,2679,54636,43.8838955,-91.2309818,54650
1185727,7489,2679,54636,43.8838955,-91.2309818,54650
1297893,7489,2679,54636,43.8838955,-91.2309818,54650
1274391,7489,2679,54636,43.8838955,-91.2309818,54650
1274301,7489,2679,54636,43.8838955,-91.2309818,54650
1239288,7489,2679,54636,43.8838955,-91.2309818,54650
1348239,7489,2679,54636,43.8838955,-91.2309818,54650
1348221,7489,2679,54636,43.8838955,-91.2309818,54650
1345532,7489,2679,54636,43.8838955,-91.2309818,54650
1328700,7489,2679,54636,43.8838955,-91.2309818,54650
1403577,7489,2679,54636,43.8838955,-91.2309818,54650
1386704,7489,2679,54636,43.8838955,-91.2309818,54650
1393501,7489,2668,54669,43.8838955,-91.2309818,54650
1385905,7489,2668,54669,43.8838955,-91.2309818,54650
1293087,7489,2749,54650,43.8838955,-91.2309818,54650
1235312,None,14929,53211,,,
1198201,27055,16069,53216,43.0395821,-87.9198778,53233
1379945,28397,14870,53218,43.0210082,-87.9968633,53214
1323987,27555,16065,53206,43.0511886,-87.939263,53205
1197288,28397,16008,53208,43.0210082,-87.9968633,53214
1318000,28397,16008,53208,43.0210082,-87.9968633,53214
1277664,27745,14872,53233,43.0625038,-87.9771504,53210
1218935,13748,14851,53215,38.8120934,-77.0405248,22314
1236289,7489,2679,54636,43.8838955,-91.2309818,54650
1333384,37820,14836,53233,43.0483622,-87.9296885,53205
1395255,28397,16818,53206,43.0210082,-87.9968633,53214
1226475,28466,18754,53225,43.1176754,-87.9904266,53218
1236936,27055,18754,53225,43.0395821,-87.9198778,53233
1331847,36620,19341,53209,43.139876,-87.9648735,53209
1236062,37545,20107,53406,42.7332103,-87.8073247,53404
1239245,36620,18517,53209,43.139876,-87.9648735,53209
1185058,29715,18927,53233,43.1281001,-87.9909694,53218
1263025,28466,18965,53218,43.1176754,-87.9904266,53218
1289850,34855,19310,53916,43.4491612,-88.8240121,53916
1335431,28397,19972,53208,43.0210082,-87.9968633,53214
1285920,28435,20374,53218,43.0409377,-87.9365218,53233
1340006,28435,18165,53224,43.0409377,-87.9365218,53233
1324385,28405,18588,53221,43.0488227,-87.9278883,53205
1323922,28505,18588,53221,43.1192086,-88.0324478,53225
1375399,28400,20068,53208,43.0488227,-87.9278883,53205
1184343,26909,20331,53210,43.0932201,-87.9477251,53216
1224294,27055,18537,53233,43.0395821,-87.9198778,53233
1372880,28435,18547,53206,43.0409377,-87.9365218,53233
1199087,35464,19935,53216,43.0556602,-87.9181198,53212
1191135,35464,19935,53216,43.0556602,-87.9181198,53212
1191424,35464,20273,53206,43.0556602,-87.9181198,53212
1313790,37820,16424,53206,43.0483622,-87.9296885,53205
1308564,37820,16424,53206,43.0483622,-87.9296885,53205
1338478,30499,16424,53206,43.00679569,-88.02960138,53214
1389627,29696,17772,53186,43.0215108,-88.2316651,53188
1216278,30499,18204,53209,43.00679569,-88.02960138,53214
1376922,28505,18491,53206,43.1192086,-88.0324478,53225
1388209,30499,20503,53204,43.00679569,-88.02960138,53214
1266679,28435,18083,53216,43.0409377,-87.9365218,53233
1196243,28434,20244,53202,43.0409377,-87.9365218,53233
1370338,27114,18187,53224,43.0555513,-87.9627692,53208
1337973,28397,18187,53224,43.0210082,-87.9968633,53214
1214888,35464,19334,53209,43.0556602,-87.9181198,53212
1372501,28505,19334,53209,43.1192086,-88.0324478,53225
1352881,26933,19334,53209,43.0371135,-87.9137137,53290
1365768,37137,19334,53209,43.0759324,-89.381178,53703
1321337,37477,19334,53209,43.0395821,-87.9198778,53233
1277943,28400,21186,53208,43.0488227,-87.9278883,53205
1181423,28468,21674,53206,43.052153,-87.9191542,53212
1399082,26933,22103,53216,43.0371135,-87.9137137,53290
1300997,29715,22103,53216,43.1281001,-87.9909694,53218
1277449,30671,22103,53216,43.0030085,-88.0298506,53227
1341639,37477,22592,53209,43.0395821,-87.9198778,53233
1336739,28435,22666,53208,43.0409377,-87.9365218,53233
1349808,28397,22666,53208,43.0210082,-87.9968633,53214
1350053,37820,22666,53208,43.0483622,-87.9296885,53205
1348955,30499,22666,53208,43.00679569,-88.02960138,53214
1312438,28435,23165,53222,43.0409377,-87.9365218,53233
1285152,30511,23395,53210,43.1034118,-87.993894,53218
1277512,35464,23611,53208,43.0556602,-87.9181198,53212
1274975,30499,23611,53208,43.00679569,-88.02960138,53214
1334738,,23611,53208,,,
1235506,28400,24346,53212,43.0488227,-87.9278883,53205
1216037,28435,20749,53210,43.0409377,-87.9365218,53233
1170682,27055,20842,53208,43.0395821,-87.9198778,53233
1231276,28452,21030,53110,42.9602523,-87.85793,53110
1337488,28400,21998,53210,43.0488227,-87.9278883,53205
1177224,28397,22640,53214,43.0210082,-87.9968633,53214
1218010,28405,22830,53227,43.0488227,-87.9278883,53205
1264149,27745,22934,53222,43.0625038,-87.9771504,53210
1161435,30883,22957,53210,43.0641205,-87.96717239,
1360244,28620,23044,53403,42.7141496,-87.8022693,53403
1270178,20039,23153,53406,43.0718225,-89.3816961,53703
1394602,28145,23153,53406,42.7144828,-87.9013908,53177
1240666,37137,23153,53406,43.0759324,-89.381178,53703
1263833,27114,23872,53215,43.0555513,-87.9627692,53208
1275238,28400,23992,53210,43.0488227,-87.9278883,53205
1272620,28400,23992,53210,43.0488227,-87.9278883,53205
1232420,28397,20701,53208,43.0210082,-87.9968633,53214
1210041,30974,21264,53216,43.0395821,-87.9198778,53233
1181338,6237,22350,53208,,,
1195085,27745,22350,53208,43.0625038,-87.9771504,53210
1195077,27745,22350,53208,43.0625038,-87.9771504,53210
1338934,28400,22350,53208,43.0488227,-87.9278883,53205
1289802,28505,22513,53215,43.1192086,-88.0324478,53225
1226757,28400,22699,53215,43.0488227,-87.9278883,53205
1225458,28193,23264,53209,43.0210082,-87.9968633,53214
1171522,29696,23758,53189,43.0215108,-88.2316651,53188
1308076,27803,24054,53208,43.0906535,-87.9450801,53206
1273860,28435,24054,53208,43.0409377,-87.9365218,53233
1198860,27055,24113,53233,43.0395821,-87.9198778,53233
1171461,27055,20643,53216,43.0395821,-87.9198778,53233
1346051,28505,20763,53206,43.1192086,-88.0324478,53225
1315215,28521,21252,53206,43.0415872,-87.9240961,53233
1227910,28400,22822,53216,43.0488227,-87.9278883,53205
1219843,34907,23163,53206,43.067804,-87.9229711,53206
1368332,37472,23364,53202,43.3235665,-88.379204,53027
1196171,37110,23660,53223,43.1847944,-88.0045085,53223
1308497,19963,23802,53212,43.02236034,-87.91836009,53203
1206966,28400,23967,53208,43.0488227,-87.9278883,53205
1214439,28505,20964,53218,43.1192086,-88.0324478,53225
1400484,28397,22105,53225,43.0210082,-87.9968633,53214
1199723,35464,22108,53210,43.0556602,-87.9181198,53212
1196971,27239,22936,53210,43.0795815,-87.9669952,53216
1370867,28400,24327,53209,43.0488227,-87.9278883,53205
1381052,35548,20726,53206,43.0892598,-88.0466451,53222
1198857,26948,20850,53215,43.0143562,-87.9246116,53204
1187026,27682,21319,53207,43.0433322,-87.9238174,53233
1369924,28400,21498,53223,43.0488227,-87.9278883,53205
1225851,28397,22602,53185,43.0210082,-87.9968633,53214
1272693,28397,23147,53223,43.0210082,-87.9968633,53214
1165433,28435,23177,53209,43.0409377,-87.9365218,53233
1203871,27055,23997,53205,43.0395821,-87.9198778,53233
1269770,27361,21210,53206,43.0572735,-87.9615445,53208
1314467,28400,21210,53206,43.0488227,-87.9278883,53205
1398608,1034,21359,53185,43.07011497,-88.24109471,53188
1265939,20044,22056,53105,43.0424205,-88.0239984,53226
1322751,20037,22475,53204,0,0,
1220381,29210,22475,53204,43.0415872,-87.9240961,53233
1235250,26996,22475,53204,43.0426219,-87.9279631,53233
1216385,37592,22475,53204,43.0433865,-87.9208399,53233
1301542,None,22475,53204,,,
1217781,28400,22557,53214,43.0488227,-87.9278883,53205
1371647,37477,23155,53216,43.0395821,-87.9198778,53233
1391607,29410,23526,53225,43.0503087,-87.9430539,53205
1221170,29697,24158,53214,43.1116189,-87.9641853,53209
1187663,27737,24158,53214,43.0530363,-87.934476,53205
1342217,29715,24158,53214,43.1281001,-87.9909694,53218
1396962,28397,24158,53214,43.0210082,-87.9968633,53214
1348903,28397,24158,53214,43.0210082,-87.9968633,53214
1340157,28504,24158,53214,43.0441177,-88.0289889,53226
1195544,28400,24563,53216,43.0488227,-87.9278883,53205
1299401,26933,20530,53209,43.0371135,-87.9137137,53290
1384659,28466,21619,53218,43.1176754,-87.9904266,53218
1196607,20034,21763,53219,43.0741802,-89.4611365,53705
1195357,28397,23328,53051,43.0210082,-87.9968633,53214
1179352,28397,23328,53051,43.0210082,-87.9968633,53214
1216622,28400,24097,53218,43.0488227,-87.9278883,53205
1391545,5317,24265,53216,32.9112562,-96.8758046,75234
1348744,28397,26162,53210,43.0210082,-87.9968633,53214
1293899,37820,26540,53215,43.0483622,-87.9296885,53205
1186766,28397,26713,53206,43.0210082,-87.9968633,53214
1277993,30642,26713,53206,43.0715876,-87.9352803,53206
1203183,28397,26768,53188,43.0210082,-87.9968633,53214
1404959,28397,26768,53188,43.0210082,-87.9968633,53214
1403216,28397,26768,53188,43.0210082,-87.9968633,53214
1400842,28397,26768,53188,43.0210082,-87.9968633,53214
1391385,28397,26768,53188,43.0210082,-87.9968633,53214
1388940,28397,26768,53188,43.0210082,-87.9968633,53214
1358027,28397,26768,53188,43.0210082,-87.9968633,53214
1338290,28397,26768,53188,43.0210082,-87.9968633,53214
1299465,28397,26768,53188,43.0210082,-87.9968633,53214
1352745,30499,27155,53208,43.00679569,-88.02960138,53214
1373380,30054,24989,53216,43.0139088,-88.2347018,53188
1255928,35612,25448,53206,43.067615,-87.9441198,53206
1236554,33495,25448,53206,43.090023,-87.941777,53206
1351521,7898,25641,53210,43.0753404,-89.5324032,53717
1341771,30167,25641,53210,43.1156658,-87.9865502,53218
1230071,26909,26131,53210,43.0932201,-87.9477251,53216
1289852,28622,27394,53206,43.0607703,-87.934476,53205
1284556,28400,27633,53210,43.0488227,-87.9278883,53205
1234428,27658,27820,53225,43.1244822,-87.9850609,53218
1289175,37907,27820,53225,43.0901002,-87.9661372,53216
1295937,28397,27897,53227,43.0210082,-87.9968633,53214
1276699,28617,28278,53186,43.0136678,-88.237429,53188
1178526,36980,25847,53204,43.1479775,-87.9791231,53223
1163553,27744,26208,53210,43.05527576,-87.91821342,53212
1234807,27234,26208,53210,43.0676122,-87.9781143,53210
1163578,28397,26208,53210,43.0210082,-87.9968633,53214
1234867,32116,26208,53210,43.0750725,-88.0038214,53210
1329555,28622,26464,53206,43.0607703,-87.934476,53205
1300845,None,27711,53218,,,
1350420,27715,28157,53216,43.0411607,-87.9142099,53203
1373306,27055,26140,53202,43.0395821,-87.9198778,53233
1336179,28405,26535,53222,43.0488227,-87.9278883,53205
1351070,28400,28088,53206,43.0488227,-87.9278883,53205
1218374,None,25300,53403,,,
1211333,27112,25510,53216,43.1804866,-87.963573,53209
1178666,27890,25510,53216,43.03733013,-87.92320041,53233
1198750,28468,25608,53206,43.052153,-87.9191542,53212
1304064,28240,27276,53406,42.7091628,-87.8045215,53403
1301871,28240,27276,53406,42.7091628,-87.8045215,53403
1235174,28504,27983,53205,43.0441177,-88.0289889,53226
1179518,28395,28414,53204,43.0229535,-87.9298417,53204
1186209,27055,25361,53206,43.0395821,-87.9198778,53233
1398978,28435,25420,53221,43.0409377,-87.9365218,53233
1379245,27282,26507,53186,43.0226032,-87.9314504,53204
1364492,28511,27130,53216,43.0551291,-87.9327909,53205
1276680,None,27130,53216,,,
1268196,12634,27958,53206,43.03884557,-87.91469278,53203
1189527,28505,25385,53206,43.1192086,-88.0324478,53225
1231265,27437,25385,53206,43.0555576,-87.9145566,53212
1387642,28622,25385,53206,43.0607703,-87.934476,53205
1306670,30187,25630,53405,42.7148104,-87.8143275,53405
1348404,28435,26689,53206,43.0409377,-87.9365218,53233
1308138,28397,27154,53209,43.0210082,-87.9968633,53214
1231739,28504,27154,53209,43.0441177,-88.0289889,53226
1161200,28504,27154,53209,43.0441177,-88.0289889,53226
1194953,27533,27691,53216,42.972029,-87.91947462,53221
1238329,20977,24654,53204,,,
1338405,30167,25406,53215,43.1156658,-87.9865502,53218
1284509,None,25406,53215,,,
1354061,33111,26787,53219,42.9598425,-87.9689602,
1289267,27890,27538,53206,43.03733013,-87.92320041,53233
1398623,38048,27911,53214,43.0160702,-88.0065798,53214
1291535,5970,28506,53704,43.0795015,-89.3780435,53703
1182979,37477,28506,53704,43.0395821,-87.9198778,53233
1238118,27555,29714,53216,43.0511886,-87.939263,53205
1268783,37819,29809,53225,43.0433344,-87.9240303,53233
1355247,19247,30270,53208,43.0554359,-87.9627249,53208
1227144,None,30270,53208,,,
1305328,20032,30794,53218,43.0741802,-89.4611365,53705
1376700,20037,30794,53218,0,0,
1201676,28397,30794,53218,43.0210082,-87.9968633,53214
1188507,28397,30794,53218,43.0210082,-87.9968633,53214
1284186,28504,30932,53214,43.0441177,-88.0289889,53226
1280074,35115,31534,53209,43.0781352,-87.9160112,53212
1319715,None,31534,53209,,,
1159315,20177,31803,53404,44.2485131,-88.4027376,54915
1189107,28504,31842,53110,43.0441177,-88.0289889,53226
1344258,7811,32275,53209,43.0750236,-89.3266979,53716
1173398,None,32050,53205,,,
1300050,7212,29121,53206,43.0365345,-89.411282,53713
1208586,27114,29778,53225,43.0555513,-87.9627692,53208
1368988,27228,29847,53214,43.0102909,-87.9870578,53219
1286755,37477,30721,53209,43.0395821,-87.9198778,53233
1384740,12770,31057,53215,35.20783477,-80.83076703,28235
1353358,27521,31057,53215,43.0336437,-87.9147865,53203
1365890,41157,32486,53110,43.0488227,-87.9278883,53205
1181164,28435,32684,53224,43.0409377,-87.9365218,53233
1305324,28435,31256,53222,43.0409377,-87.9365218,53233
1319394,12634,31427,53206,43.03884557,-87.91469278,53203
1286784,28793,32391,53405,42.7257877,-87.8932441,53406
1342378,28620,29216,53403,42.7141496,-87.8022693,53403
1191882,32482,29216,53403,42.7153861,-87.8181059,53405
1337001,32482,29941,53403,42.7153861,-87.8181059,53405
1240297,28397,30992,53208,43.0210082,-87.9968633,53214
1240006,28397,30992,53208,43.0210082,-87.9968633,53214
